item_id,item_name,item_level,item_slot,weapon_or_ammo_type,era,era_evidence,configuration_source,modifier_or_script_source,profile_family,profile_source,field_classifications,active_call_path,proc_type,subeffect,proc_chance,proc_policy,level_correction,base_power_policy,accuracy_or_skill_basis,governing_stat_or_dstat,mab_policy,multiplier_policies,resistance_mode,element,damage_type,potency_or_damage,duration,status_effect,immunity_handling,nullification_handling,absorb_handling,message_id,special_target_or_nm_rule,level_sync_behavior,current_handler,handler_reachable,automated_test_reference,evidence_sources,evidence_confidence,current_classification,unresolved_questions
16846,bloody_lance,63,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33081;sql/item_mods.sql:33082;sql/item_mods.sql:33083;sql/item_mods.sql:33084;sql/item_mods.sql:33085,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,HP_DRAIN,HP_DRAIN,5,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,DARK,ELEMENTAL_LEGACY,20,,,UNDEAD_GUARD,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,"drain accuracy, scaling, and element"
16860,holy_lance,53,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33108;sql/item_mods.sql:33109;sql/item_mods.sql:33110;sql/item_mods.sql:33111;sql/item_mods.sql:33112,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,LIGHT_DAMAGE,5,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,LIGHT,ELEMENTAL_LEGACY,25,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16861,ice_lance,74,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33115;sql/item_mods.sql:33116;sql/item_mods.sql:33117;sql/item_mods.sql:33118;sql/item_mods.sql:33119,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,ICE_DAMAGE,5,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,ICE,ELEMENTAL_LEGACY,25,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16863,cruel_spear,20,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33126;sql/item_mods.sql:33127;sql/item_mods.sql:33128;sql/item_mods.sql:33129;sql/item_mods.sql:33130;sql/item_mods.sql:33131,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,DEFENSE_OR_EVASION_OR_ATTACK_DOWN_OR_SLOW,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_1,,60,EVASION_DOWN,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16880,holy_lance_+1,53,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33163;sql/item_mods.sql:33164;sql/item_mods.sql:33165;sql/item_mods.sql:33166;sql/item_mods.sql:33167,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,LIGHT_DAMAGE,10,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,LIGHT,ELEMENTAL_LEGACY,25,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16881,carnage_lance,63,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33170;sql/item_mods.sql:33171;sql/item_mods.sql:33172;sql/item_mods.sql:33173;sql/item_mods.sql:33174,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,HP_DRAIN,HP_DRAIN,10,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,DARK,ELEMENTAL_LEGACY,20,,,UNDEAD_GUARD,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,"drain accuracy, scaling, and element"
16888,battle_fork,55,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33200;sql/item_mods.sql:33201;sql/item_mods.sql:33202;sql/item_mods.sql:33203;sql/item_mods.sql:33204,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,LIGHTNING_DAMAGE,10,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,THUNDER,ELEMENTAL_LEGACY,25,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16889,battle_fork_+1,55,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33208;sql/item_mods.sql:33209;sql/item_mods.sql:33210;sql/item_mods.sql:33211;sql/item_mods.sql:33212,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,LIGHTNING_DAMAGE,10,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,THUNDER,ELEMENTAL_LEGACY,25,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16895,ice_lance_+1,74,MAIN,POLEARM,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33238;sql/item_mods.sql:33239;sql/item_mods.sql:33240;sql/item_mods.sql:33241;sql/item_mods.sql:33242,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,ICE_DAMAGE,10,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,ICE,ELEMENTAL_LEGACY,25,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16897,kageboshi,50,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33245;sql/item_mods.sql:33246;sql/item_mods.sql:33247;sql/item_mods.sql:33248;sql/item_mods.sql:33249,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,20,BIND,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16905,bokuto,41,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33258;sql/item_mods.sql:33259;sql/item_mods.sql:33260;sql/item_mods.sql:33261;sql/item_mods.sql:33262;sql/item_mods.sql:33263,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,BLIND,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,30,BLINDNESS,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16906,mokuto,16,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33266;sql/item_mods.sql:33267;sql/item_mods.sql:33268;sql/item_mods.sql:33269;sql/item_mods.sql:33270;sql/item_mods.sql:33271,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,SILENCE,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,30,SILENCE,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16907,busuto,26,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33274;sql/item_mods.sql:33275;sql/item_mods.sql:33276;sql/item_mods.sql:33277;sql/item_mods.sql:33278;sql/item_mods.sql:33279,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,POISON_OR_TP_DRAIN,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,30,POISON,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16908,yoto,46,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33282;sql/item_mods.sql:33283;sql/item_mods.sql:33284;sql/item_mods.sql:33285;sql/item_mods.sql:33286;sql/item_mods.sql:33287,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,DEFENSE_OR_EVASION_OR_ATTACK_DOWN_OR_SLOW,5,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,60,DEFENSE_DOWN,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16909,kororito,66,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33290;sql/item_mods.sql:33291;sql/item_mods.sql:33292;sql/item_mods.sql:33293;sql/item_mods.sql:33294;sql/item_mods.sql:33295,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,POISON_OR_TP_DRAIN,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,30,POISON,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16910,mamushito,72,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33298;sql/item_mods.sql:33299;sql/item_mods.sql:33300;sql/item_mods.sql:33301;sql/item_mods.sql:33302,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,STUN,5,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,3,STUN,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16925,mokuto_+1,16,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33311;sql/item_mods.sql:33312;sql/item_mods.sql:33313;sql/item_mods.sql:33314;sql/item_mods.sql:33315,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,SILENCE,15,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,30,SILENCE,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16926,bokuto_+1,41,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33318;sql/item_mods.sql:33319;sql/item_mods.sql:33320;sql/item_mods.sql:33321;sql/item_mods.sql:33322;sql/item_mods.sql:33323,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,BLIND,15,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,30,BLINDNESS,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16927,busuto_+1,26,MAIN|SUB,KATANA,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33326;sql/item_mods.sql:33327;sql/item_mods.sql:33328;sql/item_mods.sql:33329;sql/item_mods.sql:33330;sql/item_mods.sql:33331,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,POISON_OR_TP_DRAIN,15,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,30,POISON,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16928,hellfire_sword,27,MAIN,GREAT_SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33334;sql/item_mods.sql:33335;sql/item_mods.sql:33336;sql/item_mods.sql:33337;sql/item_mods.sql:33338,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,FIRE_DAMAGE,10,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,FIRE,ELEMENTAL_LEGACY,10,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16929,burning_claymore,13,MAIN,GREAT_SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33341;sql/item_mods.sql:33342;sql/item_mods.sql:33343;sql/item_mods.sql:33344;sql/item_mods.sql:33345,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,FIRE_DAMAGE,10,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,FIRE,ELEMENTAL_LEGACY,10,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16936,demonic_sword,31,MAIN,GREAT_SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33360;sql/item_mods.sql:33361;sql/item_mods.sql:33362;sql/item_mods.sql:33363;sql/item_mods.sql:33364,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,DARKNESS_DAMAGE_OR_HPMP_DRAIN,10,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,DARK,ELEMENTAL_LEGACY,21,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16937,icicle_sword,39,MAIN,GREAT_SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33368;sql/item_mods.sql:33369;sql/item_mods.sql:33370;sql/item_mods.sql:33371;sql/item_mods.sql:33372,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,ICE_DAMAGE,5,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,ICE,ELEMENTAL_LEGACY,10,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
16942,balmung,70,MAIN,GREAT_SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS+ITEM_SCRIPT,sql/item_mods.sql:33385;scripts/items/balmung.lua,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::OnItemAdditionalEffect -> onItemAdditionalEffect,SCRIPTED,,,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,,WEAPON_DMGTYPE_2,,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,PER_ITEM_LUA,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,item-specific retail numerics
16944,lockheart,64,MAIN,GREAT_SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33393;sql/item_mods.sql:33394,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DISPEL,,5,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,,WEAPON_DMGTYPE_2,,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,item-specific retail numerics
16950,mythril_heart,66,MAIN,GREAT_SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33409;sql/item_mods.sql:33410,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DISPEL,,10,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,,WEAPON_DMGTYPE_2,,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,item-specific retail numerics
16951,mythril_heart_+1,66,MAIN,GREAT_SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:33413;sql/item_mods.sql:33414,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DISPEL,,10,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,,WEAPON_DMGTYPE_2,,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,item-specific retail numerics
